S0,K,moneyness,r,sigma,T,n,option_type,Greek,CV_MC,Original_TW,Corrected_TW,Original_TW_Error,Corrected_TW_Error,Original_TW_Abs_Error,Corrected_TW_Abs_Error,Improved
100,90.0,0.9,0.05,0.4,2.0,52,call,Theta_T,3.4051777974874575,3.5882896479726067,3.377565074934683,0.18311185048514922,-0.02761272255277447,0.18311185048514922,0.02761272255277447,True
100,100.0,1.0,0.05,0.1,0.5,12,call,Delta,0.6224668040488934,0.6235071562018257,0.6227292168852072,0.0010403521529323,0.00026241283631378565,0.0010403521529323,0.00026241283631378565,True
100,100.0,1.0,0.05,0.1,0.5,12,call,Vega,16.20325598637673,16.23184828331836,16.156611955097766,0.0285922969416319,-0.04664403127896222,0.0285922969416319,0.04664403127896222,False
100,100.0,1.0,0.05,0.1,0.5,12,call,Rho,15.786764095750971,15.814466520289727,15.814466520289727,0.02770242453875582,0.02770242453875582,0.02770242453875582,0.02770242453875582,False
100,100.0,1.0,0.05,0.1,0.5,12,call,Theta_T,3.199039006689657,3.204645385629666,3.1787928799900245,0.005606378940009371,-0.020246126699632327,0.005606378940009371,0.020246126699632327,False
100,100.0,1.0,0.05,0.1,0.5,52,call,Delta,0.6195925721201223,0.62090618553307,0.6202333435779472,0.0013136134129476673,0.0006407714578249291,0.0013136134129476673,0.0006407714578249291,True
100,100.0,1.0,0.05,0.1,0.5,52,call,Vega,15.489977976051783,15.521916419342974,15.486139355291417,0.031938443291190666,-0.003838620760365785,0.031938443291190666,0.003838620760365785,True
100,100.0,1.0,0.05,0.1,0.5,52,call,Rho,14.783224678704965,14.815304453346112,14.815304453346112,0.032079774641147196,0.032079774641147196,0.032079774641147196,0.032079774641147196,False
100,100.0,1.0,0.05,0.1,0.5,52,call,Theta_T,3.027282553959625,3.033735171033285,3.014054410637508,0.006452617073660072,-0.01322814332211708,0.006452617073660072,0.01322814332211708,False
100,100.0,1.0,0.05,0.1,1.0,12,call,Delta,0.6646925580983765,0.6659932721306139,0.6644092496409493,0.0013007140322374156,-0.00028330845742718935,0.0013007140322374156,0.00028330845742718935,True
100,100.0,1.0,0.05,0.1,1.0,12,call,Vega,21.46494263706966,21.540937018484694,21.611091082496035,0.07599438141503256,0.14614844542637329,0.07599438141503256,0.14614844542637329,False
100,100.0,1.0,0.05,0.1,1.0,12,call,Rho,32.60927090284582,32.67592427851351,32.67592427851351,0.06665337566769125,0.06665337566769125,0.06665337566769125,0.06665337566769125,False
100,100.0,1.0,0.05,0.1,1.0,12,call,Theta_T,2.7036467157068333,2.7108539582060898,2.6784952580264596,0.007207242499256417,-0.025151457680373746,0.007207242499256417,0.025151457680373746,False
100,100.0,1.0,0.05,0.1,1.0,52,call,Delta,0.6606098537699068,0.66212626530608,0.6604978460007405,0.0015164115361732122,-0.00011200776916631128,0.0015164115361732122,0.00011200776916631128,True
100,100.0,1.0,0.05,0.1,1.0,52,call,Vega,20.53764255851642,20.628145626272463,20.72304712938222,0.09050306775604255,0.1854045708657992,0.09050306775604255,0.1854045708657992,False
100,100.0,1.0,0.05,0.1,1.0,52,call,Rho,30.49052280830411,30.559855277476622,30.559855277476622,0.06933246917251168,0.06933246917251168,0.06933246917251168,0.06933246917251168,False
100,100.0,1.0,0.05,0.1,1.0,52,call,Theta_T,2.551368334507027,2.5594102064874935,2.531421016220899,0.008041871980466464,-0.019947318286127835,0.008041871980466464,0.019947318286127835,False
100,100.0,1.0,0.05,0.1,2.0,12,call,Delta,0.7127908666529148,0.7140569561565524,0.7123921907984121,0.0012660895036376019,-0.0003986758545027058,0.0012660895036376019,0.0003986758545027058,True
100,100.0,1.0,0.05,0.1,2.0,12,call,Vega,26.62495365975026,26.842347877698458,26.955675784574584,0.2173942179481969,0.33072212482432306,0.2173942179481969,0.33072212482432306,False
100,100.0,1.0,0.05,0.1,2.0,12,call,Rho,66.20329165026195,66.31649786862592,66.31649786862592,0.11320621836397038,0.11320621836397038,0.11320621836397038,0.11320621836397038,False
100,100.0,1.0,0.05,0.1,2.0,12,call,Theta_T,2.3207128794950727,2.3289827719085654,2.323425471015015,0.008269892413492741,0.002712591519942187,0.008269892413492741,0.002712591519942187,True
100,100.0,1.0,0.05,0.1,2.0,52,call,Delta,0.7064941767932043,0.7082542605215147,0.7062190764633991,0.0017600837283104909,-0.00027510032980515575,0.0017600837283104909,0.00027510032980515575,True
100,100.0,1.0,0.05,0.1,2.0,52,call,Vega,25.547341662198075,25.77983822012042,25.888489915953716,0.23249655792234591,0.34114825375564095,0.23249655792234591,0.34114825375564095,False
100,100.0,1.0,0.05,0.1,2.0,52,call,Rho,61.72028666434848,61.870887366999305,61.870887366999305,0.15060070265082715,0.15060070265082715,0.15060070265082715,0.15060070265082715,False
100,100.0,1.0,0.05,0.1,2.0,52,call,Theta_T,2.181781136837091,2.191279005787965,2.1864867441457925,0.009497868950874011,0.004705607308701509,0.009497868950874011,0.004705607308701509,True
100,100.0,1.0,0.05,0.2,0.5,12,call,Delta,0.5702671182085206,0.5724401032198889,0.5710165925102118,0.0021729850113683113,0.0007494743016911443,0.0021729850113683113,0.0007494743016911443,True
100,100.0,1.0,0.05,0.2,0.5,12,call,Vega,16.787944980451552,16.85125140486088,16.751415576319317,0.06330642440932621,-0.036529404132235044,0.06330642440932621,0.036529404132235044,True
100,100.0,1.0,0.05,0.2,0.5,12,call,Rho,13.633660469500875,13.689492512343193,13.689492512343193,0.055832042842318685,0.055832042842318685,0.055832042842318685,0.055832042842318685,False
100,100.0,1.0,0.05,0.2,0.5,12,call,Theta_T,4.7210437230456055,4.739213543264431,4.733499789069153,0.018169820218825627,0.012456066023547763,0.018169820218825627,0.012456066023547763,True
100,100.0,1.0,0.05,0.2,0.5,52,call,Delta,0.5675772712432314,0.5703264819889275,0.5688884513254955,0.002749210745696118,0.0013111800822640518,0.002749210745696118,0.0013111800822640518,True
100,100.0,1.0,0.05,0.2,0.5,52,call,Vega,16.02823820675314,16.1004710503565,16.025073528642462,0.07223284360335924,-0.0031646781106786648,0.07223284360335924,0.0031646781106786648,True
100,100.0,1.0,0.05,0.2,0.5,52,call,Rho,12.764936669698024,12.826513224677427,12.826513224677427,0.0615765549794034,0.0615765549794034,0.0615765549794034,0.0615765549794034,False
100,100.0,1.0,0.05,0.2,0.5,52,call,Theta_T,4.482203333717378,4.502758879998642,4.500274506033057,0.02055554628126366,0.018071172315679007,0.02055554628126366,0.018071172315679007,True
100,100.0,1.0,0.05,0.2,1.0,12,call,Delta,0.5940224875884903,0.5971924849213917,0.594695040997153,0.003169997332901353,0.0006725534086626794,0.003169997332901353,0.0006725534086626794,True
100,100.0,1.0,0.05,0.2,1.0,12,call,Vega,23.04248757923899,23.213147967248382,23.086773613718137,0.17066038800939154,0.04428603447914625,0.17066038800939154,0.04428603447914625,True
100,100.0,1.0,0.05,0.2,1.0,12,call,Rho,26.770229944399482,26.927793941964318,26.927793941964318,0.15756399756483574,0.15756399756483574,0.15756399756483574,0.15756399756483574,False
100,100.0,1.0,0.05,0.2,1.0,12,call,Theta_T,3.642823896308096,3.667708158112657,3.638981079937338,0.024884261804560825,-0.0038428163707582286,0.024884261804560825,0.0038428163707582286,True
100,100.0,1.0,0.05,0.2,1.0,52,call,Delta,0.5898988425800056,0.5939569337453054,0.5912807638650719,0.004058091165299871,0.001381921285066312,0.004058091165299871,0.001381921285066312,True
100,100.0,1.0,0.05,0.2,1.0,52,call,Vega,22.002550417871802,22.191086544395944,22.074438672623042,0.18853612652414142,0.07188825475124005,0.18853612652414142,0.07188825475124005,True
100,100.0,1.0,0.05,0.2,1.0,52,call,Rho,24.990533273956395,25.177039094361753,25.177039094361753,0.18650582040535824,0.18650582040535824,0.18650582040535824,0.18650582040535824,False
100,100.0,1.0,0.05,0.2,1.0,52,call,Theta_T,3.4497595763164335,3.477964059933205,3.4506641266567506,0.028204483616771636,0.0009045503403171118,0.028204483616771636,0.0009045503403171118,True
100,100.0,1.0,0.05,0.2,2.0,12,call,Delta,0.6215889568085231,0.6256993624776008,0.6223378686602565,0.004110405669077721,0.0007489118517334248,0.004110405669077721,0.0007489118517334248,True
100,100.0,1.0,0.05,0.2,2.0,12,call,Vega,30.685172570525943,31.15471743114373,30.727659086037917,0.46954486061778766,0.04248651551197469,0.46954486061778766,0.04248651551197469,True
100,100.0,1.0,0.05,0.2,2.0,12,call,Rho,51.086162323015216,51.43408865568411,51.43408865568411,0.34792633266889084,0.34792633266889084,0.34792633266889084,0.34792633266889084,False
100,100.0,1.0,0.05,0.2,2.0,12,call,Theta_T,2.8113696791899834,2.843590297663212,2.8086503598941093,0.03222061847322877,-0.002719319295874101,0.03222061847322877,0.002719319295874101,True
100,100.0,1.0,0.05,0.2,2.0,52,call,Delta,0.6160386066889156,0.6206414074222533,0.6167457421144729,0.004602800733337631,0.000707135425557226,0.004602800733337631,0.000707135425557226,True
100,100.0,1.0,0.05,0.2,2.0,52,call,Vega,29.288801612667115,29.815733157119162,29.368977643629,0.5269315444520473,0.08017603096188708,0.5269315444520473,0.08017603096188708,True
100,100.0,1.0,0.05,0.2,2.0,52,call,Rho,47.55107770332501,47.91787230163713,47.91787230163713,0.3667945983121257,0.3667945983121257,0.3667945983121257,0.3667945983121257,False
100,100.0,1.0,0.05,0.2,2.0,52,call,Theta_T,2.653189945184371,2.688735510105542,2.651618246573646,0.03554556492117111,-0.0015716986107250364,0.03554556492117111,0.0015716986107250364,True
100,100.0,1.0,0.05,0.4,0.5,12,call,Delta,0.5538032800341863,0.5590982611199546,0.5557227134408871,0.005294981085768313,0.0019194334067007546,0.005294981085768313,0.0019194334067007546,True
100,100.0,1.0,0.05,0.4,0.5,12,call,Vega,16.875372716430803,17.069705583742323,16.823347814522105,0.19433286731151966,-0.05202490190869824,0.19433286731151966,0.05202490190869824,True
100,100.0,1.0,0.05,0.4,0.5,12,call,Rho,11.685659998645903,11.816131620152603,11.816131620152603,0.13047162150670033,0.13047162150670033,0.13047162150670033,0.13047162150670033,False
100,100.0,1.0,0.05,0.4,0.5,12,call,Theta_T,7.918791906573293,8.009521720439627,7.940928118800789,0.09072981386633483,0.02213621222749662,0.09072981386633483,0.02213621222749662,True
100,100.0,1.0,0.05,0.4,0.5,52,call,Delta,0.5509127198361918,0.556680260070106,0.5530058949347483,0.005767540233914126,0.0020931750985564435,0.005767540233914126,0.0020931750985564435,True
100,100.0,1.0,0.05,0.4,0.5,52,call,Vega,16.100505067510706,16.31945281661107,16.067491439535786,0.2189477491003622,-0.03301362797492047,0.2189477491003622,0.03301362797492047,True
100,100.0,1.0,0.05,0.4,0.5,52,call,Rho,10.921075679295456,11.051987167336463,11.051987167336463,0.13091148804100783,0.13091148804100783,0.13091148804100783,0.13091148804100783,False
100,100.0,1.0,0.05,0.4,0.5,52,call,Theta_T,7.532257638252255,7.633004955679572,7.561756004242166,0.10074731742731657,0.029498365989910624,0.10074731742731657,0.029498365989910624,True
100,100.0,1.0,0.05,0.4,1.0,12,call,Delta,0.5719639376276842,0.5790033448366927,0.5735023771083725,0.00703940720900853,0.001538439480688325,0.00703940720900853,0.001538439480688325,True
100,100.0,1.0,0.05,0.4,1.0,12,call,Vega,23.267573578018563,23.81578040538468,23.199026276735424,0.5482068273661156,-0.06854730128313946,0.5482068273661156,0.06854730128313946,True
100,100.0,1.0,0.05,0.4,1.0,12,call,Rho,21.43649845554485,21.742906007604645,21.742906007604645,0.3064075520597953,0.3064075520597953,0.3064075520597953,0.3064075520597953,False
100,100.0,1.0,0.05,0.4,1.0,12,call,Theta_T,5.725330351391822,5.85030617072964,5.725684986230979,0.1249758193378181,0.00035463483915698646,0.1249758193378181,0.00035463483915698646,True
100,100.0,1.0,0.05,0.4,1.0,52,call,Delta,0.5674049986003826,0.5753584788833876,0.5693650640463943,0.007953480283005021,0.001960065446011683,0.007953480283005021,0.001960065446011683,True
100,100.0,1.0,0.05,0.4,1.0,52,call,Vega,22.189194205618712,22.79511551107216,22.158045949496774,0.6059213054534496,-0.031148256121937834,0.6059213054534496,0.031148256121937834,True
100,100.0,1.0,0.05,0.4,1.0,52,call,Rho,19.945691385290232,20.26217289182064,20.26217289182064,0.3164815065304083,0.3164815065304083,0.3164815065304083,0.3164815065304083,False
100,100.0,1.0,0.05,0.4,1.0,52,call,Theta_T,5.435141382612079,5.572136290436696,5.443057520808718,0.13699490782461687,0.007916138196639722,0.13699490782461687,0.007916138196639722,True
100,100.0,1.0,0.05,0.4,2.0,12,call,Delta,0.5922482129163598,0.601804860769688,0.5928416555956773,0.009556647853328215,0.0005934426793174907,0.009556647853328215,0.0005934426793174907,True
100,100.0,1.0,0.05,0.4,2.0,12,call,Vega,31.276367394890592,32.774818244673654,31.169664455567236,1.4984508497830618,-0.1067029393233554,1.4984508497830618,0.1067029393233554,True
100,100.0,1.0,0.05,0.4,2.0,12,call,Rho,36.77719641789423,37.38755617894718,37.38755617894718,0.6103597610529476,0.6103597610529476,0.6103597610529476,0.6103597610529476,False
100,100.0,1.0,0.05,0.4,2.0,12,call,Theta_T,4.047065036831752,4.2121717194424235,4.015309157589928,0.16510668261067174,-0.03175587924182377,0.16510668261067174,0.03175587924182377,True
100,100.0,1.0,0.05,0.4,2.0,52,call,Delta,0.5856192577901531,0.5962242329903944,0.5863542878729966,0.010604975200241284,0.0007350300828434797,0.010604975200241284,0.0007350300828434797,True
100,100.0,1.0,0.05,0.4,2.0,52,call,Vega,29.796111812740556,31.43922995917592,29.784337087002122,1.6431181464353628,-0.011774725738433744,1.6431181464353628,0.011774725738433744,True
100,100.0,1.0,0.05,0.4,2.0,52,call,Rho,33.989553013267226,34.5837588646436,34.5837588646436,0.5942058513763726,0.5942058513763726,0.5942058513763726,0.5942058513763726,False
100,100.0,1.0,0.05,0.4,2.0,52,call,Theta_T,3.8291798410889255,4.008517876180977,3.803593258537994,0.17933803509205148,-0.025586582550931602,0.17933803509205148,0.025586582550931602,True
100,110.00000000000001,1.1,0.05,0.1,0.5,12,call,Delta,0.03181790973881757,0.03126513544469838,0.03192504382813474,-0.0005527742941191863,0.0001071340893171735,0.0005527742941191863,0.0001071340893171735,True
100,110.00000000000001,1.1,0.05,0.1,0.5,12,call,Vega,3.1379399530175425,3.056750042361004,3.052751078271819,-0.08118991065653836,-0.08518887474572345,0.08118991065653836,0.08518887474572345,False
100,110.00000000000001,1.1,0.05,0.1,0.5,12,call,Rho,0.8561524379527286,0.8403480539163205,0.8403480539163899,-0.015804384036408048,-0.01580438403633866,0.015804384036408048,0.01580438403633866,True
100,110.00000000000001,1.1,0.05,0.1,0.5,12,call,Theta_T,0.3991303527583993,0.38969987015326946,0.38646854257974717,-0.009430482605129853,-0.012661810178652144,0.009430482605129853,0.012661810178652144,False
100,110.00000000000001,1.1,0.05,0.1,0.5,52,call,Delta,0.024932976556993926,0.02436205899417246,0.024966433087828116,-0.0005709175628214672,3.345653083419026e-05,0.0005709175628214672,3.345653083419026e-05,True
100,110.00000000000001,1.1,0.05,0.1,0.5,52,call,Vega,2.451604453434997,2.3717166312744418,2.4216227260767145,-0.07988782216055546,-0.02998172735828275,0.07988782216055546,0.02998172735828275,True
100,110.00000000000001,1.1,0.05,0.1,0.5,52,call,Rho,0.6296973324080093,0.6185717475806068,0.6185717475806068,-0.011125584827402446,-0.011125584827402446,0.011125584827402446,0.011125584827402446,False
100,110.00000000000001,1.1,0.05,0.1,0.5,52,call,Theta_T,0.3076368973742059,0.29901453825393626,0.3053069643261907,-0.008622359120269651,-0.002329933048015209,0.008622359120269651,0.002329933048015209,True
100,110.00000000000001,1.1,0.05,0.1,1.0,12,call,Delta,0.13858679074369246,0.13836158298421053,0.13772960420820268,-0.00022520775948192684,-0.0008571865354897734,0.00022520775948192684,0.0008571865354897734,False
100,110.00000000000001,1.1,0.05,0.1,1.0,12,call,Vega,13.667836884598715,13.531209344467415,13.703793509844909,-0.1366275401313004,0.03595662524619314,0.1366275401313004,0.03595662524619314,True
100,110.00000000000001,1.1,0.05,0.1,1.0,12,call,Rho,7.279201227174125,7.275000027369971,7.275000027369971,-0.004201199804154676,-0.004201199804154676,0.004201199804154676,0.004201199804154676,False
100,110.00000000000001,1.1,0.05,0.1,1.0,12,call,Theta_T,1.0472776825371188,1.04033327785635,1.0212990365235255,-0.006944404680768734,-0.025978646013593343,0.006944404680768734,0.025978646013593343,False
100,110.00000000000001,1.1,0.05,0.1,1.0,52,call,Delta,0.12158955088634377,0.1213873402840962,0.12056709308314872,-0.0002022106022475656,-0.0010224578031950426,0.0002022106022475656,0.0010224578031950426,False
100,110.00000000000001,1.1,0.05,0.1,1.0,52,call,Vega,11.957027721695074,11.809480662484134,12.021258061682499,-0.14754705921093958,0.06423033998742511,0.14754705921093958,0.06423033998742511,True
100,110.00000000000001,1.1,0.05,0.1,1.0,52,call,Rho,6.033733223156645,6.0325750766018755,6.0325750766018755,-0.0011581465547694236,-0.0011581465547694236,0.0011581465547694236,0.0011581465547694236,False
100,110.00000000000001,1.1,0.05,0.1,1.0,52,call,Theta_T,0.8992614599890241,0.8921233519722007,0.8808106289544101,-0.007138108016823352,-0.01845083103461398,0.007138108016823352,0.01845083103461398,False
100,110.00000000000001,1.1,0.05,0.1,2.0,12,call,Delta,0.32063126715736745,0.3221835571900744,0.3203597767845068,0.00155229003270696,-0.0002714903728606721,0.00155229003270696,0.0002714903728606721,True
100,110.00000000000001,1.1,0.05,0.1,2.0,12,call,Vega,30.725102756124723,30.672057570302556,30.950201053014382,-0.05304518582216744,0.22509829688965866,0.05304518582216744,0.22509829688965866,False
100,110.00000000000001,1.1,0.05,0.1,2.0,12,call,Rho,32.360384586598286,32.526554111058644,32.526554111058644,0.16616952446035782,0.16616952446035782,0.16616952446035782,0.16616952446035782,False
100,110.00000000000001,1.1,0.05,0.1,2.0,12,call,Theta_T,1.5771619894092719,1.5799724792176006,1.5691461987322446,0.0028104898083287644,-0.00801579067702729,0.0028104898083287644,0.00801579067702729,False
100,110.00000000000001,1.1,0.05,0.1,2.0,52,call,Delta,0.29782589194705666,0.30007138833672453,0.29776683770593837,0.002245496389667867,-5.9054241118294826e-05,0.002245496389667867,5.9054241118294826e-05,True
100,110.00000000000001,1.1,0.05,0.1,2.0,52,call,Vega,28.481927659591232,28.436104924478787,28.72401799087021,-0.045822735112444946,0.24209033127897683,0.045822735112444946,0.24209033127897683,False
100,110.00000000000001,1.1,0.05,0.1,2.0,52,call,Rho,28.399577806957897,28.652341301996785,28.652341301996785,0.25276349503888795,0.25276349503888795,0.25276349503888795,0.25276349503888795,False
100,110.00000000000001,1.1,0.05,0.1,2.0,52,call,Theta_T,1.421939367667731,1.4272195245913293,1.4205102917594914,0.005280156923598289,-0.0014290759082395965,0.005280156923598289,0.0014290759082395965,True
100,110.00000000000001,1.1,0.05,0.2,0.5,12,call,Delta,0.18292250362613116,0.18312340655148807,0.18267497979370995,0.00020090292535690502,-0.0002475238324212148,0.00020090292535690502,0.0002475238324212148,False
100,110.00000000000001,1.1,0.05,0.2,0.5,12,call,Vega,11.617812311297214,11.510014810281133,11.497491783866609,-0.10779750101608165,-0.1203205274306054,0.10779750101608165,0.1203205274306054,False
100,110.00000000000001,1.1,0.05,0.2,0.5,12,call,Rho,4.675499430655816,4.686063498194337,4.686063498194337,0.010564067538521016,0.010564067538521016,0.010564067538521016,0.010564067538521016,False
100,110.00000000000001,1.1,0.05,0.2,0.5,12,call,Theta_T,2.791266417137502,2.7706171657144947,2.7937631370322467,-0.020649251423007442,0.002496719894744537,0.020649251423007442,0.002496719894744537,True
100,110.00000000000001,1.1,0.05,0.2,0.5,52,call,Delta,0.16856717126545573,0.16868162027893707,0.16807248771084748,0.00011444901348134362,-0.000494683554608244,0.00011444901348134362,0.000494683554608244,False
100,110.00000000000001,1.1,0.05,0.2,0.5,52,call,Vega,10.561904573134829,10.43837909977957,10.46474017491511,-0.12352547335525799,-0.0971643982197179,0.12352547335525799,0.0971643982197179,True
100,110.00000000000001,1.1,0.05,0.2,0.5,52,call,Rho,4.071807064636168,4.080419541129809,4.080419541129809,0.008612476493641275,0.008612476493641275,0.008612476493641275,0.008612476493641275,False
100,110.00000000000001,1.1,0.05,0.2,0.5,52,call,Theta_T,2.5196355030898094,2.4957248607942093,2.5254522207436123,-0.023910642295600137,0.005816717653802872,0.023910642295600137,0.005816717653802872,True
100,110.00000000000001,1.1,0.05,0.2,1.0,12,call,Delta,0.30220929810132136,0.30511356680329893,0.3031365955817966,0.002904268701977575,0.0009272974804752643,0.002904268701977575,0.0009272974804752643,True
100,110.00000000000001,1.1,0.05,0.2,1.0,12,call,Vega,21.435617319920606,21.42390708907249,21.416038274904235,-0.01171023084811651,-0.01957904501637131,0.01171023084811651,0.01957904501637131,False
100,110.00000000000001,1.1,0.05,0.2,1.0,12,call,Rho,14.670183567735418,14.845173419346658,14.845173419346658,0.17498985161124025,0.17498985161124025,0.17498985161124025,0.17498985161124025,False
100,110.00000000000001,1.1,0.05,0.2,1.0,12,call,Theta_T,2.877079140032611,2.884655902890175,2.875491831008672,0.0075767628575640344,-0.0015873090239391097,0.0075767628575640344,0.0015873090239391097,True
100,110.00000000000001,1.1,0.05,0.2,1.0,52,call,Delta,0.2877769203345104,0.2902960401813437,0.28801091718930083,0.0025191198468332843,0.0002339968547904192,0.0025191198468332843,0.0002339968547904192,True
100,110.00000000000001,1.1,0.05,0.2,1.0,52,call,Vega,20.057134725832704,20.012634719960065,20.028938182271137,-0.04450000587263858,-0.028196543561566756,0.04450000587263858,0.028196543561566756,True
100,110.00000000000001,1.1,0.05,0.2,1.0,52,call,Rho,13.20697069267629,13.355694752061886,13.355694752061886,0.14872405938559652,0.14872405938559652,0.14872405938559652,0.14872405938559652,False
100,110.00000000000001,1.1,0.05,0.2,1.0,52,call,Theta_T,2.6659884212672735,2.6690549749209267,2.664670056340266,0.003066553653653159,-0.0013183649270076536,0.003066553653653159,0.0013183649270076536,True
100,110.00000000000001,1.1,0.05,0.2,2.0,12,call,Delta,0.4177290450373716,0.4232402374002664,0.4193505429990463,0.005511192362894768,0.001621497961674656,0.005511192362894768,0.001621497961674656,True
100,110.00000000000001,1.1,0.05,0.2,2.0,12,call,Vega,33.12498670675134,33.37991431562281,33.13374698434801,0.25492760887146915,0.008760277596664423,0.25492760887146915,0.008760277596664423,True
100,110.00000000000001,1.1,0.05,0.2,2.0,12,call,Rho,37.31321878874816,37.93351166563319,37.93351166563319,0.6202928768850313,0.6202928768850313,0.6202928768850313,0.6202928768850313,False
100,110.00000000000001,1.1,0.05,0.2,2.0,12,call,Theta_T,2.5890866423304915,2.6173346164100164,2.583364246496098,0.02824797407952495,-0.005722395834393268,0.02824797407952495,0.005722395834393268,True
100,110.00000000000001,1.1,0.05,0.2,2.0,52,call,Delta,0.40326810432248283,0.4093298545657964,0.4048100829436141,0.006061750243313568,0.001541978621131257,0.006061750243313568,0.001541978621131257,True
100,110.00000000000001,1.1,0.05,0.2,2.0,52,call,Vega,31.394578793346728,31.66565886654782,31.414240161610874,0.27108007320109095,0.01966136826414555,0.27108007320109095,0.01966136826414555,True
100,110.00000000000001,1.1,0.05,0.2,2.0,52,call,Rho,34.04789603442371,34.6913691683115,34.6913691683115,0.6434731338877953,0.6434731338877953,0.6434731338877953,0.6434731338877953,False
100,110.00000000000001,1.1,0.05,0.2,2.0,52,call,Theta_T,2.4209302791627674,2.4505684591522536,2.417772771877682,0.029638179989486257,-0.003157507285085348,0.029638179989486257,0.003157507285085348,True
100,110.00000000000001,1.1,0.05,0.4,0.5,12,call,Delta,0.34303150778397073,0.34749173895588514,0.34421397404638787,0.004460231171914408,0.0011824662624171367,0.004460231171914408,0.0011824662624171367,True
100,110.00000000000001,1.1,0.05,0.4,0.5,12,call,Vega,16.031605627855548,16.090330685941456,15.96343659483912,0.058725058085908444,-0.06816903301642796,0.058725058085908444,0.06816903301642796,False
100,110.00000000000001,1.1,0.05,0.4,0.5,12,call,Rho,7.8091790613443735,7.935970545385196,7.935970545385196,0.1267914840408224,0.1267914840408224,0.1267914840408224,0.1267914840408224,False
100,110.00000000000001,1.1,0.05,0.4,0.5,12,call,Theta_T,7.193408133758106,7.229742121858828,7.202485340626818,0.03633398810072208,0.00907720686871194,0.03633398810072208,0.00907720686871194,True
100,110.00000000000001,1.1,0.05,0.4,0.5,52,call,Delta,0.330513607255023,0.3360943426565943,0.3324004660236968,0.005580735401571335,0.0018868587686737825,0.005580735401571335,0.0018868587686737825,True
100,110.00000000000001,1.1,0.05,0.4,0.5,52,call,Vega,15.117951484015624,15.18552927438166,15.067477370146909,0.06757779036603573,-0.05047411386871481,0.06757779036603573,0.05047411386871481,True
100,110.00000000000001,1.1,0.05,0.4,0.5,52,call,Rho,7.1003549685255685,7.256948270604191,7.256948270604191,0.15659330207862254,0.15659330207862254,0.15659330207862254,0.15659330207862254,False
100,110.00000000000001,1.1,0.05,0.4,0.5,52,call,Theta_T,6.757264207108486,6.799917728508605,6.7733576058800855,0.04265352140011913,0.016093398771599432,0.04265352140011913,0.016093398771599432,True
100,110.00000000000001,1.1,0.05,0.4,1.0,12,call,Delta,0.4229552106056911,0.43026567985086306,0.4244702691174185,0.00731046924517198,0.0015150585117273963,0.00731046924517198,0.0015150585117273963,True
100,110.00000000000001,1.1,0.05,0.4,1.0,12,call,Vega,23.81169159412133,24.19917520574444,23.733077492447574,0.3874836116231073,-0.07861410167375738,0.3874836116231073,0.07861410167375738,True
100,110.00000000000001,1.1,0.05,0.4,1.0,12,call,Rho,17.217837765426403,17.61253601826329,17.61253601826329,0.3946982528368892,0.3946982528368892,0.3946982528368892,0.3946982528368892,False
100,110.00000000000001,1.1,0.05,0.4,1.0,12,call,Theta_T,5.62329416860966,5.7204658669262205,5.627884783615031,0.09717169831656047,0.00459061500537139,0.09717169831656047,0.00459061500537139,True
100,110.00000000000001,1.1,0.05,0.4,1.0,52,call,Delta,0.4111786173134302,0.420033773750661,0.41364538168344733,0.008855156437230782,0.0024667643700171382,0.008855156437230782,0.0024667643700171382,True
100,110.00000000000001,1.1,0.05,0.4,1.0,52,call,Vega,22.61269057484938,23.030530723300746,22.558563371800844,0.41784014845136497,-0.05412720304853735,0.41784014845136497,0.05412720304853735,True
100,110.00000000000001,1.1,0.05,0.4,1.0,52,call,Rho,15.789335595837173,16.245459293151576,16.245459293151576,0.4561236973144034,0.4561236973144034,0.4561236973144034,0.4561236973144034,False
100,110.00000000000001,1.1,0.05,0.4,1.0,52,call,Theta_T,5.312031609916021,5.418382920488725,5.324696260450197,0.10635131057270364,0.01266465053417587,0.10635131057270364,0.01266465053417587,True
100,110.00000000000001,1.1,0.05,0.4,2.0,12,call,Delta,0.48956771558157364,0.5016853834893809,0.4915038329725707,0.012117667907807217,0.001936117390997083,0.012117667907807217,0.001936117390997083,True
100,110.00000000000001,1.1,0.05,0.4,2.0,12,call,Vega,33.222302999636355,34.55511293230007,33.163001033014616,1.3328099326637144,-0.0593019666217387,1.3328099326637144,0.0593019666217387,True
100,110.00000000000001,1.1,0.05,0.4,2.0,12,call,Rho,33.364758240930215,34.42772309269593,34.42772309269593,1.062964851765713,1.062964851765713,1.062964851765713,1.062964851765713,False
100,110.00000000000001,1.1,0.05,0.4,2.0,12,call,Theta_T,4.156345615387305,4.316205098182593,4.132789199079019,0.15985948279528817,-0.023556416308285755,0.15985948279528817,0.023556416308285755,True
100,110.00000000000001,1.1,0.05,0.4,2.0,52,call,Delta,0.4786896147131259,0.49165948997511144,0.4805041853738423,0.012969875261985564,0.0018145706607164414,0.012969875261985564,0.0018145706607164414,True
100,110.00000000000001,1.1,0.05,0.4,2.0,52,call,Vega,31.634046902491164,33.07530132510639,31.647896137477538,1.4412544226152235,0.013849234986373915,1.4412544226152235,0.013849234986373915,True
